"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,11,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",441.00,73.00,13.76,0.30,35.35,0.00,23.59,6.00,1.00,4379.00,959.00,19.00,1089.00,0.00,2312.00,
2019,11,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",446.00,77.00,23.84,2.00,26.52,0.00,24.64,6.00,1.00,4319.00,1395.00,175.00,1051.00,0.00,1698.00,
2019,11,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",168.00,30.00,9.58,1.90,2.59,0.00,15.93,3.00,1.00,2592.00,1040.00,105.00,121.00,0.00,1326.00,
2019,11,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5094.00,796.00,183.98,19.32,297.30,1.17,294.23,142.00,11.00,83382.00,31782.00,4457.00,22157.00,21.00,24965.00,
2019,11,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",128.00,22.00,7.40,1.05,10.78,0.00,2.76,2.00,0.00,1008.00,372.00,117.00,368.00,0.00,151.00,
2019,11,"OO","SkyWest Airlines Inc.","ORH","Worcester, MA: Worcester Regional",29.00,2.00,1.50,0.00,0.50,0.00,0.00,1.00,0.00,78.00,70.00,0.00,8.00,0.00,0.00,
2019,11,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",20.00,3.00,0.98,0.72,0.00,0.00,1.30,0.00,2.00,264.00,52.00,84.00,0.00,0.00,128.00,
2019,11,"OO","SkyWest Airlines Inc.","PAE","Everett, WA: Snohomish County",174.00,26.00,6.24,0.00,9.12,0.00,10.64,7.00,3.00,920.00,269.00,0.00,293.00,0.00,358.00,
2019,11,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",110.00,20.00,5.00,0.00,8.96,0.00,6.04,4.00,0.00,1016.00,450.00,0.00,212.00,0.00,354.00,
2019,11,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",52.00,10.00,6.96,0.00,0.54,0.00,2.50,2.00,0.00,2785.00,1844.00,0.00,42.00,0.00,899.00,
2019,11,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",853.00,88.00,19.32,6.85,28.94,0.00,32.89,5.00,2.00,6120.00,1114.00,1804.00,747.00,0.00,2455.00,
2019,11,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",4.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,34.00,
2019,11,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1200.00,137.00,32.21,5.05,38.85,1.00,59.89,18.00,2.00,11651.00,4929.00,1181.00,1331.00,140.00,4070.00,
2019,11,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",115.00,8.00,4.20,0.00,2.47,0.00,1.33,1.00,0.00,963.00,801.00,0.00,49.00,0.00,113.00,
2019,11,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",55.00,5.00,0.64,0.00,0.36,0.00,4.00,0.00,0.00,290.00,70.00,0.00,16.00,0.00,204.00,
2019,11,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",87.00,7.00,0.14,0.00,1.81,0.00,5.05,0.00,0.00,435.00,5.00,0.00,112.00,0.00,318.00,
2019,11,"OO","SkyWest Airlines Inc.","PIR","Pierre, SD: Pierre Regional",55.00,9.00,2.92,0.88,2.43,0.00,2.77,6.00,0.00,509.00,181.00,92.00,89.00,0.00,147.00,
2019,11,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",108.00,7.00,3.00,0.00,1.23,0.00,2.77,1.00,0.00,394.00,225.00,0.00,33.00,0.00,136.00,
2019,11,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",71.00,15.00,1.67,3.56,4.45,0.00,5.32,0.00,3.00,871.00,106.00,376.00,192.00,0.00,197.00,
2019,11,"OO","SkyWest Airlines Inc.","PNS","Pensacola, FL: Pensacola International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00,
2019,11,"OO","SkyWest Airlines Inc.","PRC","Prescott, AZ: Prescott Regional Ernest A Love Field",62.00,12.00,4.84,0.00,3.10,0.00,4.06,2.00,0.00,666.00,274.00,0.00,75.00,0.00,317.00,
2019,11,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",291.00,40.00,13.44,3.96,8.60,0.00,14.00,7.00,3.00,7588.00,3629.00,2359.00,341.00,0.00,1259.00,
2019,11,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",415.00,62.00,21.01,0.83,13.34,0.00,26.82,9.00,2.00,4619.00,2267.00,81.00,397.00,0.00,1874.00,
2019,11,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",76.00,18.00,7.97,0.00,7.00,0.00,3.02,3.00,0.00,1116.00,449.00,0.00,401.00,0.00,266.00,
2019,11,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",80.00,17.00,9.08,1.53,2.29,0.00,4.11,1.00,1.00,939.00,458.00,119.00,114.00,0.00,248.00,
2019,11,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",26.00,1.00,0.98,0.00,0.00,0.00,0.02,1.00,0.00,41.00,40.00,0.00,0.00,0.00,1.00,
2019,11,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",179.00,20.00,7.14,1.00,6.56,0.00,5.30,9.00,4.00,1090.00,583.00,57.00,222.00,0.00,228.00,
2019,11,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",119.00,21.00,7.91,0.00,2.08,0.00,11.01,3.00,0.00,1023.00,316.00,0.00,52.00,0.00,655.00,
2019,11,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",284.00,41.00,17.82,1.00,9.14,0.00,13.04,3.00,0.00,2476.00,1280.00,79.00,267.00,0.00,850.00,
2019,11,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",7.00,2.00,0.89,0.00,1.11,0.00,0.00,0.00,0.00,139.00,110.00,0.00,29.00,0.00,0.00,
2019,11,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",58.00,7.00,2.61,0.05,2.91,0.00,1.43,0.00,0.00,1348.00,1197.00,2.00,95.00,0.00,54.00,
2019,11,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",152.00,14.00,8.41,0.96,3.54,0.00,1.09,3.00,0.00,1072.00,447.00,355.00,100.00,0.00,170.00,
2019,11,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Southwest Wyoming Regional",60.00,9.00,1.46,0.00,3.97,0.00,3.57,3.00,1.00,543.00,214.00,0.00,159.00,0.00,170.00,
2019,11,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",347.00,39.00,17.54,1.03,6.27,0.00,14.15,3.00,0.00,3024.00,1977.00,51.00,278.00,0.00,718.00,
2019,11,"OO","SkyWest Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",54.00,2.00,0.00,0.88,0.00,0.00,1.12,1.00,0.00,158.00,0.00,36.00,0.00,0.00,122.00,
2019,11,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",153.00,22.00,7.99,2.99,4.77,0.00,6.25,1.00,1.00,1996.00,1178.00,203.00,200.00,0.00,415.00,
2019,11,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",117.00,11.00,3.46,0.00,5.02,0.00,2.52,0.00,0.00,436.00,246.00,0.00,135.00,0.00,55.00,
2019,11,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester International",109.00,18.00,5.93,1.69,3.07,0.00,7.31,1.00,0.00,1487.00,802.00,84.00,110.00,0.00,491.00,
2019,11,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",140.00,20.00,3.20,0.74,10.00,0.00,6.06,1.00,2.00,686.00,145.00,14.00,291.00,0.00,236.00,
2019,11,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",668.00,71.00,14.01,1.86,25.35,0.00,29.77,3.00,1.00,4971.00,1048.00,589.00,1020.00,0.00,2314.00,
2019,11,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",303.00,48.00,9.41,2.18,16.05,0.00,20.35,2.00,2.00,2918.00,672.00,132.00,712.00,0.00,1402.00,
2019,11,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",94.00,14.00,4.19,0.00,2.16,0.00,7.65,2.00,0.00,1069.00,286.00,0.00,118.00,0.00,665.00,
2019,11,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",434.00,67.00,18.98,4.31,12.63,0.00,31.08,3.00,0.00,6743.00,1647.00,2179.00,484.00,0.00,2433.00,
2019,11,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",444.00,75.00,22.05,7.06,11.55,0.00,34.34,3.00,1.00,6800.00,2557.00,1580.00,629.00,0.00,2034.00,
2019,11,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",459.00,79.00,19.32,10.54,16.08,0.00,33.07,24.00,8.00,10548.00,2815.00,3866.00,661.00,0.00,3206.00,
2019,11,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",99.00,19.00,10.00,1.94,0.66,0.00,6.40,2.00,0.00,2184.00,830.00,727.00,52.00,0.00,575.00,
2019,11,"OO","SkyWest Airlines Inc.","SCK","Stockton, CA: Stockton Metropolitan",59.00,6.00,3.00,0.00,1.94,0.00,1.06,0.00,1.00,470.00,321.00,0.00,48.00,0.00,101.00,
2019,11,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",224.00,35.00,9.80,0.96,10.03,0.00,14.20,2.00,0.00,2712.00,1363.00,24.00,377.00,0.00,948.00,
2019,11,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",988.00,162.00,12.46,10.19,76.65,0.00,62.70,5.00,13.00,15623.00,820.00,2762.00,2866.00,0.00,9175.00,
2019,11,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3177.00,655.00,90.92,13.00,324.24,0.00,226.84,81.00,11.00,60035.00,16266.00,1918.00,23681.00,0.00,18170.00,
2019,11,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",60.00,8.00,2.78,0.00,3.21,0.00,2.00,2.00,0.00,179.00,61.00,0.00,63.00,0.00,55.00,
2019,11,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",322.00,45.00,10.65,0.08,18.12,1.00,15.16,3.00,0.00,2946.00,1120.00,3.00,774.00,35.00,1014.00,
2019,11,"OO","SkyWest Airlines Inc.","SHD","Staunton, VA: Shenandoah Valley Regional",55.00,12.00,5.39,0.00,1.34,0.00,5.27,1.00,0.00,4239.00,2186.00,0.00,27.00,0.00,2026.00,
2019,11,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",200.00,27.00,10.33,3.15,5.82,0.00,7.70,1.00,0.00,1195.00,517.00,76.00,251.00,0.00,351.00,
2019,11,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",514.00,27.00,10.86,0.00,5.16,0.00,10.98,2.00,2.00,2021.00,1181.00,0.00,145.00,0.00,695.00,
2019,11,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3508.00,336.00,65.82,23.60,96.47,0.00,150.11,18.00,3.00,29429.00,8758.00,6153.00,3374.00,0.00,11144.00,
2019,11,"OO","SkyWest Airlines Inc.","SLN","Salina, KS: Salina Regional",75.00,10.00,2.94,0.00,2.00,0.00,5.07,4.00,0.00,558.00,280.00,0.00,77.00,0.00,201.00,
2019,11,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",653.00,70.00,22.49,0.73,10.86,0.00,35.92,2.00,2.00,5604.00,1658.00,61.00,559.00,0.00,3326.00,
2019,11,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",397.00,40.00,13.83,0.13,9.31,0.00,16.73,8.00,0.00,2233.00,897.00,2.00,262.00,0.00,1072.00,
2019,11,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",82.00,19.00,8.51,0.00,2.19,0.00,8.30,2.00,0.00,1104.00,631.00,0.00,105.00,0.00,368.00,
2019,11,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",64.00,9.00,4.73,0.00,1.99,0.00,2.28,3.00,0.00,1300.00,773.00,0.00,80.00,0.00,447.00,
2019,11,"OO","SkyWest Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",181.00,21.00,6.97,1.51,9.43,0.00,3.09,21.00,0.00,1834.00,1190.00,107.00,430.00,0.00,107.00,
2019,11,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",85.00,4.00,1.93,0.00,0.83,0.00,1.24,1.00,7.00,255.00,91.00,0.00,16.00,0.00,148.00,
2019,11,"OO","SkyWest Airlines Inc.","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International",58.00,8.00,3.00,1.56,0.21,0.00,3.23,0.00,0.00,1148.00,214.00,500.00,46.00,0.00,388.00,
2019,11,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",271.00,50.00,15.56,4.65,14.39,0.00,15.41,4.00,0.00,3408.00,1675.00,269.00,459.00,0.00,1005.00,
2019,11,"OO","SkyWest Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",107.00,9.00,2.77,2.08,2.06,0.00,2.09,0.00,0.00,306.00,77.00,65.00,55.00,0.00,109.00,
2019,11,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",193.00,36.00,12.74,1.00,13.26,0.00,8.99,1.00,0.00,2084.00,830.00,216.00,446.00,0.00,592.00,
2019,11,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",592.00,91.00,27.39,2.63,29.12,1.00,30.86,6.00,0.00,6217.00,2330.00,163.00,1053.00,176.00,2495.00,
2019,11,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",189.00,34.00,14.85,1.95,6.33,0.00,10.87,3.00,1.00,2139.00,751.00,136.00,289.00,0.00,963.00,
2019,11,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",82.00,5.00,2.00,0.29,1.00,0.00,1.71,0.00,0.00,287.00,149.00,5.00,25.00,0.00,108.00,
2019,11,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",132.00,25.00,8.14,0.90,8.72,0.00,7.24,1.00,2.00,1171.00,221.00,238.00,331.00,0.00,381.00,
2019,11,"OO","SkyWest Airlines Inc.","UIN","Quincy, IL: Quincy Regional-Baldwin Field",51.00,9.00,3.06,0.00,2.81,0.00,3.13,2.00,0.00,1307.00,1101.00,0.00,68.00,0.00,138.00,
2019,11,"OO","SkyWest Airlines Inc.","VEL","Vernal, UT: Vernal Regional",51.00,10.00,1.91,0.00,2.69,0.00,5.39,3.00,0.00,540.00,148.00,0.00,53.00,0.00,339.00,
2019,11,"OO","SkyWest Airlines Inc.","VLD","Valdosta, GA: Valdosta Regional",85.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,185.00,151.00,0.00,0.00,0.00,34.00,
2019,11,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",185.00,28.00,6.98,1.36,9.19,0.00,10.47,4.00,0.00,2624.00,1137.00,177.00,292.00,0.00,1018.00,
2019,11,"OO","SkyWest Airlines Inc.","XWA","Williston, ND: Williston Basin International",82.00,10.00,1.96,2.00,3.29,0.00,2.75,1.00,0.00,629.00,130.00,242.00,122.00,0.00,135.00,
2019,11,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",132.00,17.00,6.17,0.17,2.36,0.00,8.30,0.00,0.00,885.00,331.00,10.00,103.00,0.00,441.00,
2019,11,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",80.00,16.00,3.09,0.00,6.20,0.00,6.71,0.00,0.00,725.00,166.00,0.00,230.00,0.00,329.00,
2019,11,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",30.00,4.00,0.91,0.24,0.09,0.00,2.76,0.00,0.00,631.00,42.00,90.00,4.00,0.00,495.00,
2019,11,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,11.00,3.45,0.00,5.60,0.00,1.95,0.00,0.00,459.00,134.00,0.00,186.00,0.00,139.00,
2019,11,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",350.00,52.00,16.35,1.11,12.94,0.00,21.61,0.00,0.00,2737.00,759.00,48.00,416.00,0.00,1514.00,
2019,11,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",608.00,100.00,25.31,1.00,26.37,0.00,47.32,0.00,0.00,7091.00,1890.00,80.00,988.00,0.00,4133.00,
2019,11,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",155.00,21.00,4.30,0.16,9.12,0.00,7.43,1.00,0.00,1108.00,164.00,11.00,352.00,0.00,581.00,
2019,11,"UA","United Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"UA","United Air Lines Inc.","BIL","Billings, MT: Billings Logan International",58.00,13.00,1.53,1.44,4.71,0.00,5.32,0.00,0.00,1840.00,358.00,683.00,164.00,0.00,635.00,
2019,11,"UA","United Air Lines Inc.","BNA","Nashville, TN: Nashville International",417.00,71.00,21.75,0.00,16.21,0.00,33.05,1.00,0.00,4326.00,1075.00,0.00,526.00,0.00,2725.00,
2019,11,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",57.00,8.00,1.00,0.16,5.87,0.00,0.97,0.00,0.00,311.00,44.00,9.00,215.00,0.00,43.00,
2019,11,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1172.00,233.00,49.98,1.74,109.19,0.00,72.10,7.00,1.00,15779.00,3657.00,95.00,5762.00,0.00,6265.00,
2019,11,"UA","United Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",30.00,12.00,3.60,0.00,2.97,0.00,5.43,0.00,0.00,598.00,192.00,0.00,96.00,0.00,310.00,
2019,11,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",33.00,3.00,0.00,0.00,1.54,0.00,1.46,1.00,0.00,249.00,0.00,0.00,55.00,0.00,194.00,
2019,11,"UA","United Air Lines Inc.","BUR","Burbank, CA: Bob Hope",85.00,14.00,4.03,0.60,7.19,0.00,2.18,0.00,0.00,2331.00,1771.00,28.00,182.00,0.00,350.00,
2019,11,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",292.00,40.00,7.77,1.77,10.75,0.00,19.70,1.00,0.00,3332.00,415.00,583.00,409.00,0.00,1925.00,
2019,11,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",54.00,10.00,2.58,0.32,5.45,0.00,1.65,1.00,0.00,462.00,59.00,43.00,214.00,0.00,146.00,
2019,11,"UA","United Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",119.00,25.00,6.35,0.06,9.54,0.00,9.05,0.00,0.00,1140.00,166.00,9.00,283.00,0.00,682.00,
2019,11,"UA","United Air Lines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",62.00,10.00,3.13,0.00,2.22,0.00,4.65,1.00,0.00,554.00,108.00,0.00,119.00,0.00,327.00,
2019,11,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",485.00,77.00,18.65,2.88,17.28,0.00,38.19,3.00,2.00,3334.00,1022.00,101.00,503.00,0.00,1708.00,
2019,11,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",67.00,17.00,4.15,0.02,4.14,0.00,8.69,0.00,0.00,1457.00,152.00,15.00,247.00,0.00,1043.00,
2019,11,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",139.00,20.00,6.49,0.45,4.29,0.00,8.77,3.00,0.00,1205.00,485.00,13.00,111.00,0.00,596.00,
2019,11,"UA","United Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",34.00,8.00,0.50,0.00,2.71,0.00,4.79,1.00,0.00,669.00,20.00,0.00,85.00,0.00,564.00,
2019,11,"UA","United Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",62.00,14.00,4.64,0.00,3.96,0.00,5.40,0.00,0.00,866.00,273.00,0.00,118.00,0.00,475.00,
2019,11,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",485.00,64.00,19.05,0.58,18.47,0.00,25.90,8.00,1.00,4074.00,1292.00,40.00,730.00,0.00,2012.00,
2019,11,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5570.00,769.00,188.25,15.43,344.06,1.00,220.26,43.00,2.00,52389.00,17753.00,2231.00,12258.00,48.00,20099.00,
2019,11,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",529.00,83.00,20.15,1.68,22.49,0.00,38.68,3.00,0.00,5016.00,1462.00,131.00,947.00,0.00,2476.00,
2019,11,"UA","United Air Lines Inc.","DLH","Duluth, MN: Duluth International",25.00,6.00,1.00,0.00,3.00,0.00,2.00,2.00,0.00,234.00,21.00,0.00,90.00,0.00,123.00,
2019,11,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",97.00,23.00,3.45,0.00,3.99,0.00,15.56,1.00,0.00,1364.00,135.00,0.00,149.00,0.00,1080.00,
2019,11,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",88.00,13.00,4.50,0.00,4.39,0.00,4.11,1.00,0.00,925.00,317.00,0.00,306.00,0.00,302.00,
2019,11,"UA","United Air Lines Inc.","ELP","El Paso, TX: El Paso International",17.00,1.00,0.00,0.00,0.31,0.00,0.69,0.00,0.00,29.00,0.00,0.00,9.00,0.00,20.00,
2019,11,"UA","United Air Lines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",58.00,8.00,1.65,0.00,0.63,0.00,5.72,0.00,0.00,248.00,68.00,0.00,18.00,0.00,162.00,
2019,11,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4900.00,1049.00,142.95,8.21,660.70,0.00,237.14,16.00,5.00,69539.00,15301.00,849.00,31894.00,0.00,21495.00,
2019,11,"UA","United Air Lines Inc.","FAT","Fresno, CA: Fresno Yosemite International",30.00,4.00,0.21,0.18,1.00,0.00,2.61,1.00,0.00,260.00,4.00,29.00,23.00,0.00,204.00,
2019,11,"UA","United Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",29.00,7.00,0.48,0.00,2.34,0.00,4.19,0.00,0.00,331.00,27.00,0.00,91.00,0.00,213.00,
2019,11,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.00,101.00,33.21,0.51,30.83,0.00,36.45,3.00,0.00,5056.00,1459.00,79.00,1019.00,0.00,2499.00,
2019,11,"UA","United Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",29.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,19.00,0.00,32.00,0.00,0.00,
2019,11,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",89.00,14.00,4.73,0.12,2.81,0.00,6.35,1.00,0.00,872.00,224.00,25.00,116.00,0.00,507.00,
2019,11,"UA","United Air Lines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",66.00,10.00,2.37,0.71,3.38,0.00,3.53,0.00,0.00,1212.00,82.00,42.00,603.00,0.00,485.00,
2019,11,"UA","United Air Lines Inc.","GUM","Guam, TT: Guam International",68.00,10.00,2.44,1.00,2.67,0.00,3.90,0.00,0.00,899.00,517.00,15.00,49.00,0.00,318.00,
2019,11,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",415.00,64.00,22.43,1.15,27.66,0.00,12.76,0.00,2.00,3717.00,1903.00,112.00,819.00,0.00,883.00,
2019,11,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2305.00,244.00,63.20,1.97,76.59,0.00,102.24,5.00,1.00,17645.00,4848.00,265.00,2393.00,0.00,10139.00,
2019,11,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4748.00,546.00,138.40,4.17,195.56,0.00,207.87,8.00,3.00,36426.00,10763.00,866.00,6412.00,0.00,18385.00,
2019,11,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",23.00,11.00,4.06,0.00,3.02,0.00,3.92,0.00,0.00,527.00,128.00,0.00,79.00,0.00,320.00,
2019,11,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",66.00,10.00,1.58,0.00,4.14,0.00,4.28,0.00,0.00,465.00,96.00,0.00,135.00,0.00,234.00,
2019,11,"UA","United Air Lines Inc.","ITO","Hilo, HI: Hilo International",23.00,4.00,2.05,0.00,1.00,0.00,0.95,0.00,0.00,232.00,101.00,0.00,40.00,0.00,91.00,
2019,11,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",53.00,11.00,2.60,0.99,4.08,0.00,3.34,1.00,0.00,1806.00,576.00,671.00,119.00,0.00,440.00,
2019,11,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",120.00,27.00,4.46,0.00,5.43,0.00,17.12,0.00,0.00,1324.00,169.00,0.00,227.00,0.00,928.00,
2019,11,"UA","United Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",131.00,14.00,5.53,0.00,4.40,0.00,4.07,1.00,0.00,608.00,263.00,0.00,184.00,0.00,161.00,
2019,11,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1182.00,150.00,29.81,0.94,65.59,0.00,53.66,4.00,2.00,7717.00,1217.00,63.00,2639.00,0.00,3798.00,
2019,11,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2191.00,327.00,82.57,3.52,140.46,0.00,100.45,9.00,1.00,22141.00,7293.00,248.00,4384.00,0.00,10216.00,
